IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.08315054245480633,0.08256620152205013,0.03428325602314353,0.22243435609356083,0.22474908765660162,0.17525091234339846,0.1775656439064391,min_risk,0.00024224594658036946,0.03934575865323696
3.184572831133048e-16,2.6473506546664805e-16,0.19999999999999973,7.773729576721067e-17,4.698661165009055e-16,0.39999999999999913,0.40000000000000013,max_return,0.0001431762565043157,0.04991943595933317
0.06321492735300298,0.08142888596816363,0.0553561866788334,0.21112476209806386,0.21016061179805717,0.18983938820194282,0.18887523790193614,k=1,0.00023394408737739642,0.04030700204470171
0.04327882164351046,0.08029220151345903,0.07642897684303052,0.199815711314697,0.1955719286557077,0.20442807134429236,0.200184288685303,k=2,0.00022701360508761725,0.041268245436163045
0.02334271784330819,0.07915551237310978,0.09750176978358203,0.1885066628943988,0.1809832445643092,0.21901675543569082,0.21149333710560117,k=3,0.00022145417902232908,0.04222948882762847
0.00340661307391728,0.07801882717807682,0.11857455974800589,0.1771976103187571,0.1663945620406855,0.23360543795931454,0.22280238968124272,k=4,0.00021726580697202746,0.04319073221909147
0.0,0.06259519831904177,0.13740480168095823,0.1598450781860248,0.1439098216856486,0.2560901783143515,0.24015492181397521,k=5,0.0002075977334039601,0.044151975610025485
0.0,0.04422302146049895,0.15577697853950107,0.1412541609824835,0.11979538940129127,0.28020461059870877,0.25874583901751647,k=6,0.00019776415064494128,0.045113219002023246
1.1939776424496618e-17,0.025850905111292496,0.1741490948887075,0.12266314499885567,0.09568098716433032,0.30431901283566976,0.2773368550011442,k=7,0.00018916171178563775,0.04607446239348688
3.9302328752599536e-17,0.0074788304684346085,0.19252116953156537,0.10407205669699619,0.07156660889543386,0.32843339110456615,0.2959279433030037,k=8,0.00018179042879969644,0.047035705785054595
0.0,9.519295074422729e-17,0.2,0.08142951856008065,0.04220589296261293,0.3577941070373871,0.3185704814399193,k=9,0.00017249282950951948,0.047996949176497605
0.0,0.0,0.20000000000000004,0.05599997206560904,0.009247501782654509,0.3907524982173456,0.344000027934391,k=10,0.00016187543872808887,0.048958192567869874
