IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.1320624350478624,0.1326168738604596,0.085320691091678,0.1611021118834885,0.21161774877899814,0.16254875209530512,0.11473138724220824,min_risk,0.0008988133444090981,0.04830039479326466
0.0,0.0,0.3500000000000004,4.85722573273506e-17,2.177077962350893e-16,0.39999999999999913,0.25000000000000094,max_return,0.0007721440987003697,0.05975899013477598
0.11041017032129767,0.13140359580327918,0.10818623387542314,0.15020764529768418,0.19472412087148022,0.17699159334032938,0.12807664049050627,k=1,0.0008856538611038947,0.04934208527885758
0.08875785853284816,0.13019041524110428,0.13105172622604752,0.13931325131046945,0.17783042731247406,0.1914344579975679,0.1414218633794887,k=2,0.0008730644157914557,0.05038377576444471
0.06710554566153354,0.12897723446436524,0.15391721987410126,0.12841885613948248,0.1609367365173968,0.20587732394063032,0.15476708340249037,k=3,0.0008610449867594693,0.05142546625003734
0.045453633395404924,0.12776361679269263,0.17678274981190245,0.1175242698527578,0.14404296107711378,0.22032034293976804,0.16811242613036048,k=4,0.000849595505403247,0.05246715673563046
0.02369334890621791,0.12661056853637276,0.1996960825574093,0.10678087216144812,0.1271332289788555,0.2345799095814803,0.181505989278216,k=5,0.0008380051060132946,0.05350884722122866
0.002035778029651694,0.1253999230656745,0.2225642989046738,0.0958937042980478,0.11023918632902584,0.24901428378869064,0.19485282558423578,k=6,0.00082672655506061,0.05455053770682198
0.0,0.10726201820196717,0.24273798179803283,0.0785650007930414,0.08332889109667596,0.2719774592259443,0.2161286488843384,k=7,0.000813263017141584,0.055592228192408506
0.0,0.08738596041116627,0.2626140395888337,0.06057648672361964,0.05535872365934352,0.2958411185338991,0.23822367108313772,k=8,0.0008000642600902344,0.056633918678001015
6.400366237910705e-18,0.06749277586983146,0.28250722413016854,0.04257986159259987,0.02740819952802124,0.3196900046020728,0.2603219342773061,k=9,0.0007874049956971985,0.057675609163592746
4.485598629805606e-18,0.04739980011884506,0.30260019988115494,0.0241052135707836,2.2505096308285324e-17,0.34352489395375485,0.28236989247546157,k=10,0.0007752708135416349,0.05871729964918405
