IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.13291531846551244,0.13748100228853896,0.0931325926731391,0.15741216591108173,0.2066639853420501,0.1577193918162908,0.11467554350338688,min_risk,0.0020952657922834877,0.04923392496856899
0.0,3.677613769070831e-16,0.7500000000000017,0.0,0.0,0.25000000000000666,0.0,max_return,0.002896433794299844,0.0859060733168146
0.14353509812340526,0.15385970248018546,0.1165917998049081,0.1414805700676857,0.18907166064977698,0.14935351016207624,0.10610765871196226,k=1,0.0021948918956148596,0.0525677566366288
0.15415665422484612,0.17024011759440408,0.14004827883466925,0.12554924866010753,0.1714779762982253,0.14098793131312795,0.09753979307461987,k=2,0.002299125131588639,0.05590158830463922
0.16477821079980406,0.18662053308271787,0.16350475695103817,0.10961792718837132,0.15388429076887736,0.1326223528176924,0.08897192839149876,k=3,0.002407961749060894,0.05923541997264433
0.17539976592712872,0.20300094754115405,0.1869612370529081,0.0936866059706039,0.13629060613061622,0.12425677336819131,0.08040406400939774,k=4,0.0025214017453655253,0.06256925164064363
0.186021321803468,0.21938136122104407,0.21041771646116642,0.0777552840994599,0.11869691893304521,0.11589119659462592,0.07183620088719056,k=5,0.0026394451209058546,0.0659030833086611
0.19664288055318654,0.23576177812526752,0.2338741920281698,0.0618239612376505,0.1011032340532964,0.10752561812172937,0.06326833588069997,k=6,0.0027620918883525273,0.06923691497668823
0.20726443178463716,0.2521421895050169,0.2573306765014021,0.04589263894446769,0.08350954880730677,0.099160038869315,0.054700475587854486,k=7,0.0028893420159521255,0.0725707466446706
0.19078862740895708,0.26159422810497884,0.29761714448606413,0.023362063343760876,0.05342315524287214,0.10953343203097861,0.0636813493823884,k=8,0.0029428464886474314,0.07590457831275721
0.11494629581623024,0.2571935598105844,0.3778601443731854,0.0,1.8771838297931397e-18,0.14995160755541198,0.10004839244458806,k=9,0.0028609799493791886,0.07923840998078906
0.0,0.23307471844651173,0.5169252815534883,8.032154285711557e-17,2.1773320277741113e-18,0.15370972328163438,0.09629027671836567,k=10,0.0028291135275248865,0.08257224164879229
