IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.08439062608281786,0.08152091514473477,0.034088458772447386,0.22163642910404266,0.2249307538241805,0.1750692461758195,0.17836357089595736,min_risk,0.00028663614109212095,0.039336137898681414
3.184572831133048e-16,2.6473506546664805e-16,0.19999999999999973,7.773729576721067e-17,4.698661165009055e-16,0.39999999999999913,0.40000000000000013,max_return,0.00017316800485909958,0.04991943595933317
0.0645075326542832,0.08032880329519379,0.05516366405052302,0.21028501525012977,0.21029403552024686,0.18970596447975313,0.1897149847498702,k=1,0.00027996060736244386,0.04029825590419083
0.04462363726999521,0.07913810801333591,0.07623825471666891,0.1989345228348273,0.19565665595382192,0.2043433440461781,0.20106547716517276,k=2,0.0002750189158883189,0.041260373909711816
0.024739742067012006,0.07794741157030413,0.09731284636268388,0.1875840302129136,0.18101927718354766,0.2189807228164524,0.21241596978708643,k=3,0.000271810067064721,0.04222249191522551
0.004855845932917487,0.07675671095543424,0.1183874431116483,0.1762335415365274,0.16638189989357208,0.23361810010642792,0.2237664584634726,k=4,0.00027033406369739735,0.04318460992075264
5.89534931288993e-18,0.062557822551844,0.137442177448156,0.15941473920489194,0.14455998634959702,0.25544001365040303,0.2405852607951081,k=5,0.00025926031062006454,0.044146727926314765
1.7963874745369202e-17,0.04415395113001875,0.15584604886998124,0.14083298682213136,0.120414919045235,0.27958508095476503,0.25916701317786855,k=6,0.0002458925487092969,0.04510884593180091
0.0,0.025750033776826897,0.1742499662231731,0.12225131707970478,0.09626982301330911,0.3037301769866909,0.27774868292029525,k=7,0.00023383836474689642,0.04607096393731315
1.7179456061762715e-17,0.00734603004755173,0.1926539699524483,0.10366981092971274,0.07212466661520935,0.32787533338479075,0.2963301890702872,k=8,0.0002230978019476615,0.047033081942791634
1.4907779871675686e-17,3.003240017784847e-17,0.19999999999999998,0.08097204794413729,0.042656582425980846,0.3573434175740192,0.31902795205586265,k=9,0.00021104575379463683,0.04799519994823579
0.0,1.2815269678778662e-16,0.2,0.0555371463065713,0.00965441063175048,0.3903455893682496,0.34446285369342855,k=10,0.00019821969704641703,0.048957317954012106
