IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.1441433009742975,0.14039601759794515,0.09332720046756693,0.15205993462599474,0.20498525584243027,0.15515523971031486,0.10993305078145033,min_risk,0.0004836594090646926,0.04994492916690124
8.000677355272007e-16,0.0,0.9999999999999993,0.0,3.74806329965503e-17,4.377283720971041e-16,5.733137793933e-16,max_return,0.0022011788029269322,0.10215245035509243
0.1593737606916655,0.16357895759726784,0.12672142897571662,0.12925306837130734,0.1798903748511446,0.1432840947548956,0.0978983147580026,k=1,0.0005783566982175109,0.05469106745671698
0.17460826426920098,0.1867631832005621,0.16011163970013625,0.10644567256161604,0.15479383217504672,0.13141377826800416,0.08586362982543383,k=2,0.0006849266646877368,0.059437205746582525
0.1898426919055438,0.20994754514896466,0.19350180437878406,0.08363843200812561,0.1296972201397232,0.11954341414711164,0.07382889227174694,k=3,0.0008033680986381994,0.06418334403645157
0.20507711878368212,0.23313190568288045,0.22689197067033057,0.06083119264525139,0.10460060733896907,0.10767305073008139,0.061794154148804945,k=4,0.0009336808509231379,0.06892948232629377
0.2203115448503351,0.25631626512790073,0.2602821387220383,0.038023949514646355,0.07950399912308642,0.09580268759883347,0.04975941506315951,k=5,0.0010758649207384893,0.07367562061600837
0.23554596970557234,0.27950062336081094,0.2936723071474357,0.015216703827776127,0.05440738814432322,0.08393232636157177,0.03772468145251009,k=6,0.001229920300052127,0.07842175890588747
0.250399665019372,0.3028194171324972,0.32794129858279425,5.209252625613947e-20,0.025943378204199015,0.06964684973849286,0.02324939132264475,k=7,0.0014028989531339468,0.08316789719573342
0.2632186787877356,0.32700137977736643,0.36683540092581063,0.0,1.6472366589384347e-19,0.042944540509087505,3.4931018169752544e-18,k=8,0.001613780013760983,0.08791403548558323
0.18366212737375417,0.3352496583814834,0.48108821424476245,0.0,3.594354744409589e-18,1.1258037896105873e-16,0.0,k=9,0.0018131067359562496,0.09266017377542132
0.007319592793093107,0.32421539769051216,0.6684650095163948,1.0122397032540174e-17,1.978869544321096e-17,0.0,1.9556331187953266e-17,k=10,0.0020869712902839765,0.09740631206525688
