IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.13322771583972126,0.13245469622881711,0.08431758793146162,0.16004516762650212,0.2118596408526943,0.1624118100085281,0.11568338151227553,min_risk,0.00036319066571162867,0.04828294381948446
0.0,0.0,0.3500000000000004,4.85722573273506e-17,2.177077962350893e-16,0.39999999999999913,0.25000000000000094,max_return,0.00030668521679510813,0.05975899013477598
0.11166912158757318,0.13121797981114502,0.10711289860128176,0.14899948866189291,0.19488285920988369,0.1770009964201594,0.12911665570806402,k=1,0.0003534880385482057,0.049326220757242634
0.09010997367082335,0.12998232585361563,0.129907700475561,0.137954782850135,0.17790527182212212,0.19159030876647992,0.1425496365612631,k=2,0.0003454338413302912,0.05036949769498983
0.06855082563900683,0.12874667245046315,0.15270250191053003,0.12691007856963182,0.16092768294396442,0.20617962142037405,0.15598261706602978,k=3,0.0003390276548533534,0.05141277463274356
0.04699167697700849,0.1275110189071617,0.17549730411582976,0.11586537518808562,0.1439500943791695,0.22076893386888521,0.16941559656385968,k=4,0.00033426947927644676,0.052456051570499686
0.025432527702500568,0.12627536302277806,0.19829210927472132,0.10482067345628851,0.12697250725748682,0.23535824624928822,0.1828485730369365,k=5,0.00033115931546434034,0.05349932850825959
0.0038733778228597212,0.12503970971846107,0.22108691245867917,0.0937759664479796,0.1099949232776647,0.24994756062648674,0.196281549647869,k=6,0.0003296971610104769,0.054542605446010216
1.5603193921371467e-17,0.10855416522206807,0.2414458347779319,0.07703541165134313,0.08389469665058705,0.27220845959695805,0.21686143210111164,k=7,0.00031990038940393273,0.055585882383762775
3.8171539768015045e-18,0.08872884890392356,0.26127115109607646,0.059047207956983545,0.05579657251550219,0.2961495410544237,0.23900667847309073,k=8,0.00030931842224817067,0.05662915932151155
0.0,0.06890353753186677,0.2810964624681332,0.04105902951134838,0.0276984237476535,0.32009061014783063,0.26115193659316754,k=9,0.0003001132878567791,0.057672436259271646
0.0,0.04892370711998654,0.3010762928800135,0.022725290153603438,0.0,0.3440111931265594,0.28326351671983735,k=10,0.0002922601222174541,0.0587157131970078
