IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.0782893520480705,0.0831104290695816,0.03860021888234789,0.221655896562799,0.22450014067926732,0.1754998593207327,0.17834410343720103,min_risk,0.001754299007866759,0.039480232336378
3.184572831133048e-16,2.6473506546664805e-16,0.19999999999999973,7.773729576721067e-17,4.698661165009055e-16,0.39999999999999913,0.40000000000000013,max_return,0.001505890718954895,0.04991943595933317
0.058607149727431265,0.0819878603045698,0.05940498996799896,0.21049021366627038,0.2100970963656239,0.18990290363437615,0.1895097863337296,k=1,0.001725150301343417,0.04042925084755413
0.038924587904232325,0.08086563503208985,0.08020977706367785,0.19932498728960085,0.19569394641728785,0.20430605358271212,0.2006750127103992,k=2,0.001697338111126464,0.041378269358734864
0.019242027257817217,0.07974340875462108,0.10101456398756173,0.18815976129468787,0.18129079526782976,0.21870920473217034,0.21184023870531207,k=3,0.001670862325141013,0.042327287869912335
9.603617204321895e-17,0.07824014238091849,0.12175985761908142,0.17683396466766338,0.16667702925855468,0.2333229707414453,0.2231660353323367,k=4,0.0016457711738141487,0.04327630638110039
1.56396163381034e-17,0.06010484595825422,0.13989515404174577,0.15847456171592741,0.1428706105829967,0.25712938941700325,0.24152543828407258,k=5,0.0016240458582662623,0.04422532489173539
0.0,0.0419660885734789,0.15803391142652112,0.1401203281383856,0.11906284763181202,0.280937152368188,0.2598796718616144,k=6,0.0016035223740002414,0.045174343403441085
0.0,0.023827482473060595,0.17617251752693944,0.1217658907101049,0.09525512631758642,0.3047448736824135,0.2782341092898951,k=7,0.0015841989016173376,0.04612336191462223
2.383889526752503e-17,0.005689300273026374,0.19431069972697362,0.1034108159612032,0.07144757287378901,0.32855242712621113,0.2965891840387967,k=8,0.0015660752791916204,0.047072380425924404
3.8163916471489756e-17,0.0,0.2,0.08042446247677972,0.04164543547065407,0.35835456452934594,0.3195755375232202,k=9,0.0015492655832169027,0.048021398936909376
0.0,1.981020639267534e-17,0.2,0.05531831905789045,0.009106205094270374,0.3908937949057296,0.3446816809421095,k=10,0.0015333131215236632,0.04897041744815542
