IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.14751651082449105,0.1475543847132412,0.09902631280955554,0.15059927738329795,0.20102315311640875,0.1514729780410656,0.10280738311193999,min_risk,0.00015141892947347397,0.05090949934448233
0.0,3.677613769070831e-16,0.7500000000000017,0.0,0.0,0.25000000000000666,0.0,max_return,0.000256038741968008,0.0859060733168146
0.15764063149196528,0.1632513614727701,0.12141265275399285,0.13551132659411727,0.18430630760880112,0.14340031310371432,0.09447740697463912,k=1,0.00016667296876569294,0.054091006069240236
0.1678727264610459,0.17874861978819548,0.14388941252903592,0.12036939519951366,0.16762853738936342,0.13535525229667592,0.08613605633616976,k=2,0.00018301196639775103,0.0572725127940049
0.17790322901320896,0.19446053992048581,0.16632760452183457,0.10534437194908174,0.15088564071853083,0.12722249178511708,0.07785612209174114,k=3,0.00020042500859024232,0.06045401951877715
0.18801157009615646,0.21015836207260608,0.18872525013643585,0.09027051523323927,0.13416616958232788,0.11913712606338234,0.0695310068158521,k=4,0.00021843670467982601,0.06363552624349895
0.19811991343823426,0.22585618498986706,0.2111228943145081,0.07519665960064038,0.11744669949278344,0.11105175907786817,0.06120588908609868,k=5,0.0002374767373632002,0.06681703296824383
0.2082282605266739,0.2415540063536685,0.23352053605595385,0.06012280312193436,0.10072722495189007,0.1029663942062986,0.05288077478358082,k=6,0.00025754510440742403,0.0699985396930568
0.21833660449449602,0.2572518305381694,0.25591817904542064,0.04504894467833354,0.0840077577944554,0.09488102693126794,0.04455565651785693,k=7,0.00027864180786016753,0.07318004641780698
0.18154082338833194,0.2609506137585737,0.30750856285309436,0.018644487553472644,0.04579082675346578,0.11902993609100528,0.06653474960205637,k=8,0.0002730298726955846,0.07636155314252903
0.10371476351703693,0.2564637279428897,0.3898215085400734,5.9909581568112595e-18,9.878521747353278e-19,0.15319095866852198,0.09680904133147802,k=9,0.00025972473397157733,0.07954305986729507
1.5484497846168323e-17,0.22237948741656766,0.5276205125834323,0.0,0.0,0.15705474302246247,0.09294525697753754,k=10,0.00026435928100730275,0.08272456659205712
