IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.12837903658350155,0.13299142797191377,0.08862953544458464,0.1608191822101221,0.21005360701649303,0.1611036868209215,0.1180235239524634,min_risk,0.0020666536850810382,0.04842173297302372
0.0,0.0,0.3500000000000004,4.85722573273506e-17,2.177077962350893e-16,0.39999999999999913,0.25000000000000094,max_return,0.0018159179002698843,0.05975899013477598
0.10708113147150788,0.13176980946906328,0.1111490590594288,0.14990716773898785,0.19328201640914094,0.1755164365583224,0.13129437929354887,k=1,0.002033682959528437,0.049452392714999675
0.08578271347747483,0.1305491054900721,0.13366818103245307,0.1389960333523869,0.1765097522403435,0.18992930738165176,0.14456490702561786,k=2,0.0020023207949731174,0.05048305245697793
0.06448429562293102,0.12932840285962172,0.15618730151744725,0.12808490248276755,0.15973748390551581,0.20434217639884814,0.15783543721286858,k=3,0.001972567019158064,0.05151371219896578
0.04318587861762837,0.1281076983194596,0.17870642306291207,0.11717376327792493,0.14296522278736126,0.21875505286156877,0.17110596107314513,k=4,0.0019444216373272652,0.05254437194092675
0.02188745977748929,0.12688699587306435,0.20122554434944634,0.10626263175183492,0.12619295632847644,0.23316792304859757,0.18437648887109115,k=5,0.001917884642185046,0.05357503168291266
0.0005890383897596739,0.12566629483132472,0.22374466677891558,0.09535149376106732,0.10942069779048065,0.24758079586114207,0.19764701258730988,k=6,0.0018929560388394992,0.054605691424900044
2.0263145680691e-18,0.10658852899190589,0.24341147100809407,0.07777070551755512,0.0819661893734784,0.27097683363472286,0.21928627147424373,k=7,0.0018681656239618518,0.05563635116685787
5.536842617964548e-18,0.08700298214934295,0.262997017850657,0.060000063139008825,0.0542078612394926,0.2946283619188923,0.24116371370260634,k=8,0.0018446807264656012,0.056667010908836926
0.0,0.06741743588553906,0.2825825641144609,0.04222940230819083,0.026449547948343626,0.3182799045271346,0.263041145216331,k=9,0.0018225395664110357,0.05769767065083173
0.0,0.04732593595318844,0.30267406404681163,0.023327349692676448,6.470442332428238e-17,0.34186434100899316,0.2848083092983302,k=10,0.0018018150798306417,0.058728330392796096
