IL_Equity,US_Equity,EU_Equity,Foreign_Bond,IL_Bond_Unlinked,IL_Bond_Linked,Cash,point,risk,achieved_return
0.14770350949019737,0.14762075785355322,0.09917779539118171,0.15050665582384432,0.2009808312300207,0.1513618900372972,0.10264856017390554,min_risk,0.00013345359420993786,0.0509322446269357
0.0,3.677613769070831e-16,0.7500000000000017,0.0,0.0,0.25000000000000666,0.0,max_return,0.00023957869932800913,0.0859060733168146
0.1578233235189949,0.16330414073867844,0.1215512404224223,0.13542780089547266,0.1842767684316913,0.14329469761485025,0.09432202837789005,k=1,0.00014763490475435653,0.05411168359875493
0.16794320385636355,0.17898742346091878,0.14392467141486132,0.12034877741010368,0.16757265134418234,0.13522769782304842,0.08599557469052191,k=2,0.00016297701648759755,0.05729112257056088
0.17806306991180237,0.19467074042642918,0.1662980865500183,0.10526978635068857,0.15086851679568555,0.12716068344282444,0.07766911652255164,k=3,0.00017947998040258477,0.060470561542362786
0.1881829374567266,0.2103540576817169,0.18867150064287677,0.09019079566556529,0.13416438222585708,0.11909366816750296,0.06934265815975449,k=4,0.00019714378978001476,0.06365000051418862
0.19830185366831396,0.2260365140436333,0.21104598715396122,0.0751114516443942,0.11745988727504775,0.11102715829171186,0.061017147922937734,k=5,0.00021596772182867717,0.06682943948597009
0.2083161897155099,0.24174111088280847,0.2334740742262483,0.060103578061894036,0.1007251548308365,0.10289250010832804,0.05274739217437465,k=6,0.00023586794718229352,0.07000887845774824
0.21841796396850885,0.25742872983628295,0.25585716131051256,0.04503951765982596,0.08401654879944742,0.09481238907536975,0.04442768935005262,k=7,0.00025631593614532604,0.07318831742956437
0.18135368760654044,0.2610503028768937,0.3075960095165659,0.01858158957197574,0.04569043059354346,0.11914655604259232,0.0665814237918884,k=8,0.00025130599867210254,0.0763677564013963
0.10350165650257145,0.25656741943915573,0.3899309240582728,1.6155485872760872e-17,1.1230386331171141e-17,0.1532632702677939,0.09673672973220616,k=9,0.00023976438516893318,0.07954719537319563
1.3571611039981016e-17,0.22223368178227898,0.527766318217721,0.0,8.020937548584276e-18,0.15708585951769913,0.09291414048230086,k=10,0.00024778941844132564,0.08272663434500745
